respondent_id,year,bill_gas,bill_other fuel,bill_adjustment,bill_distribution,bill_hydro,bill_nuclear,bill_other,bill_other_fossil,bill_purchased_power,bill_renewables,bill_steam,bill_transmission,expenditure_gas,expenditure_other fuel,expenditure_adjustment,expenditure_distribution,expenditure_hydro,expenditure_nuclear,expenditure_other,expenditure_other_fossil,expenditure_purchased_power,expenditure_renewables,expenditure_steam,expenditure_transmission,housing_units,income,asset_value_distribution,asset_value_hydro,asset_value_nuclear,asset_value_other,asset_value_other_fossil,asset_value_renewables,asset_value_steam,asset_value_transmission,earnings_value_distribution,earnings_value_hydro,earnings_value_nuclear,earnings_value_other,earnings_value_other_fossil,earnings_value_renewables,earnings_value_steam,earnings_value_transmission,investment_value_distribution,investment_value_hydro,investment_value_nuclear,investment_value_other,investment_value_other_fossil,investment_value_renewables,investment_value_steam,investment_value_transmission,customers,revenues,sales,rps_score,utype,generation_ee_dr,generation_hydro,generation_nuclear,generation_other_fossil,generation_purchased_power,generation_renewables_and_storage,generation_steam,ror,roe,pp_mwh_fossil_fuel,pp_mwh_hydro,pp_mwh_nuclear,pp_mwh_other,pp_mwh_renewable,energy_burden,normalized_expenditure
115.0,2016,541.6986467321219,198.81006489405507,-9.371067686974365,216.2248982797525,6.687254404640006,0.0,175.07777734222347,0.2405551881919074,212.34295439045604,0.0,0.0110270660609188,73.93314852113483,568639507.1747842,228324855.13807526,-9445712.547298193,217947228.95430946,6740521.458903001,0.0,176472352.29057023,242471.32080588044,214034363.59810227,0.0,11114.90170925674,74522060.02289806,766954.0000000001,64903985383.138756,1149783877.0,61928086.0,0.0,-20040814.10620224,-414988.0,0.0,42513.0,552598036.0201705,55189626.09600001,2972548.128,0.0,-961959.0770977093,-19919.424,0.0,2040.624,26524705.72896818,53098348.0,336585.0,0.0,1469783.0,0.0,0.0,0.0,5514400.0,766955.0,680524438.0,6618669.0,49.0,restructured,0.000234,0.2010679999999995,0.0,0.000365,8.878651,0.0,0.0,0.0747999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.010485094774731533,102.81892598043504
115.0,2017,631.6052591170346,215.89375291202006,-9.665033031104475,257.5330431840384,6.200931661383157,0.0,165.45021537617777,0.1629055854230565,197.4557067196679,0.0,0.0198957729803749,79.95856928644814,666971676.6756274,249423445.73319957,-9800119.420855999,261132535.1809611,6287600.943167955,0.0,167762682.61833322,165182.48684019,200215508.83009556,0.0,20173.85254146817,81076135.5089165,771528.0,67117605156.051926,1203277604.0,61349209.0,0.0,-356467966.46991014,-2060210.0,0.0,10000.0,674208849.4896163,51981592.4928,2650285.8288,0.0,-15399416.151500117,-89001.07199999999,0.0,432.0,29125822.29795142,95728149.0,295204.0,0.0,5420682.0,0.0,0.0,0.0,141184357.0,771528.0,706859759.0,6566228.0,49.0,restructured,0.0,0.2026079999999995,0.0,0.000132,8.427737,0.0,0.0,0.0668,0.09,0.0,0.0,0.0,0.0,0.0,0.010531659426115015,107.65080941447663
115.0,2018,741.504159268265,301.2218986677118,-1.6702897497137816,237.40553176186157,5.759966966651576,0.0,191.6964785523675,0.3312412487235188,266.4000397241821,0.0,0.0128479636702086,79.16227427098823,787584259.1104141,350030205.08171827,-1703497.9810541866,242125561.81747958,5874485.010945646,0.0,195507734.05938286,337826.8941296412,271696530.43770623,0.0,13103.403272760897,80736156.35813749,776021.0,69418992934.98631,1319985540.0,67301444.0,0.0,-233869795.97383574,169038.0,0.0,-11948.0,739378414.6231341,57023375.328,2907422.3807999995,0.0,-10103175.186069705,7302.441599999999,0.0,-516.1536,31941147.51171939,150996117.0,4474323.0,0.0,5495009.0,0.0,0.0,0.0,71139591.0,776022.0,794587835.0,6973257.0,49.0,restructured,0.000679,0.2297419999999995,0.0,0.00019499999999996666,10.323512,0.0,0.0,0.0668,0.09,0.0,0.0,0.0,0.0,0.0,0.011446259898125626,113.94787758431964
115.0,2019,743.3861920298446,280.1562305144812,-30.187604716352176,330.075811337553,6.3793315221343265,0.0,118.45359356835344,0.2555244552822015,188.6247632362486,0.0,0.0119242942726146,88.71927293368685,791849169.586192,326485430.4971445,-30876139.982927565,337604359.5242954,6524834.7765805535,0.0,121155347.39714329,261352.59569239352,192927019.1740057,0.0,12196.270045879262,90742830.24516447,778248.0,73700994193.07474,2755343479.0,70909056.0,0.0,-1587479374.3584929,148934.0,0.0,-33897.0,883532945.4355031,119030838.29279998,3063271.2191999992,0.0,-68579108.97228688,6433.948799999999,0.0,-1464.3503999999998,38168623.242813736,176066073.0,9255034.0,0.0,8501994.0,0.0,0.0,0.0,164967103.0,778248.0,718323786.0,6793411.0,49.0,restructured,0.000202,0.1516659999999995,0.0,3e-05,9.72095,0.0,0.0,0.0668,0.09,3977786.126937811,2265575.4233911,3030894.52146079,196.058194424383,135320.87001587896,0.009746459920448357,105.73830819304176
115.0,2020,659.7439605116183,254.9421697681779,-81.23320594121398,302.97303600041363,7.714896531156584,0.0,231.1058581336257,0.07730201548024469,176.2849486133677,0.0,0.0100579951997407,97.36900378542984,706476263.1368968,298675344.7420699,-83526083.07489741,311524710.6304992,7932656.123924888,0.0,237629019.83129823,79483.93138062922,181260742.96993485,0.0,10341.890768517389,100117327.69709116,782370.0000000001,71720429128.47464,1690553884.0,80369877.0,0.0,-155523736.17362043,139381.0,0.0,-53638.0,981742704.6431992,73031927.78879999,3471978.6864,0.0,-6718625.402700403,6021.2592,0.0,-2317.1616,42411284.84058621,219806980.0,11960773.0,0.0,4707846.0,0.0,0.0,0.0,108221080.0,782370.0,755028189.0,7025399.0,49.0,restructured,0.000682,0.0866749999999995,0.0,0.0,8.929367,0.0,0.0,0.0668,0.09,4007518.2043564096,2357654.63224461,2412864.40506582,11.4345054641601,151318.32382769592,0.01052737969048538,107.47121821835314
117.0,2005,784.1651460417853,262.8755521425507,-33.06974368583588,158.88280137455277,0.0095969230701933,0.0,146.0912412624996,2.108749015672546e-05,427.1113573028903,0.0,0.0234219260290525,54.00177634159557,1503765987.4272017,540319914.7628605,-61373550.08466959,294867769.7774316,17810.759112703137,0.0,271128140.5061467,39.13589852975161,792668383.7706187,0.0,43468.33661245462,100220937.7988491,1433921.0,83454815447.5509,2361215747.0,-240856.0,0.0,794209090.0806863,0.0,0.0,672236.0,964293864.0,99740114.369027,-10173.998296000002,0.0,33548186.17409822,0.0,0.0,28395.920876000004,40732737.109224,216765759.0,0.0,0.0,10881291.0,0.0,0.0,0.0,50864136.0,1352751.0,1369052717.0,10749791.0,49.0,other_wires,0.0,0.0,0.0,0.0,25.018614,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.01640471804602351,127.35621715808242
117.0,2006,694.5460760818429,240.13476724108457,23.710397281353732,187.87269901490163,0.0081252628666329,0.0,156.35693106649495,9.796590457588043e-05,423.5859758773232,0.0,0.0,64.85904460739597,1335933233.6532767,495070204.0434433,44136736.36939478,349723696.698596,15125.119196490828,0.0,291057318.19334185,182.3628365289057,788502289.743279,0.0,0.0,120734651.5133554,1438256.0,86414284864.89488,2467831513.0,-303129.0,0.0,648729117.0248408,0.0,0.0,0.0,1011115265.0,104243670.940633,-12804.472089,0.0,27402966.632246297,0.0,0.0,0.0,42710519.908865005,202879154.0,0.0,0.0,7791462.0,0.0,0.0,0.0,66103761.0,1346555.0,1534861178.0,10247534.0,49.0,other_wires,0.0,0.0,0.0,0.0,22.508691,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.017761660359739032,149.7785884877279
117.0,2007,780.9040174815948,288.7584600086317,12.39846673173276,205.09316748850677,0.0058455717465645,0.0,153.885619518565,0.0,445.80458883591615,0.0,0.0,70.73571106423557,1506434098.8259003,597056254.1520286,23147183.55321717,382896473.901633,10913.327036231807,0.0,287295095.29433155,0.0,832290062.1445876,0.0,0.0,132059271.77919431,1442463.9999999998,90831537367.67116,2563991065.2286806,-365401.0,0.0,480262847.64704055,0.0,0.0,0.0,1045272042.0,108305546.5863247,-15434.903641,0.0,20286782.947458636,0.0,0.0,0.0,44153336.326122,190931179.0,0.0,0.0,5941124.0,0.0,0.0,0.0,53291993.0,1311422.0,1577337593.0,10139717.0,49.0,other_wires,0.0,0.0,0.0,0.0,22.321238,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.017365527863028415,155.56031721595386
117.0,2008,801.0175920846851,339.53411094101995,-22.97125271399134,215.1061681955121,0.005593187860393,0.0,156.17549594507562,0.0,415.9702313869785,0.0,0.0,74.80735611589579,1549908843.5642774,704166837.5659,-43015648.60851622,402804821.30549,10473.725860739076,0.0,292452063.3888776,0.0,778940074.6981045,0.0,0.0,140083215.4901834,1446827.0000000002,95214380500.83177,2673699549.317692,-379731.0,0.0,13793890.293117957,0.0,0.0,0.0,1132365975.0,112939742.66272862,-16040.217171,0.0,582667.7198715847,0.0,0.0,0.0,47832271.149975,208856602.0,33132.0,0.0,8489459.0,0.0,0.0,0.0,105978526.0,1273848.0,1489141455.0,9636989.0,49.0,other_wires,0.0,0.0,0.0,0.0,21.478084,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.01563987968169358,154.52351922369112
117.0,2009,700.9461274238456,205.1423432170868,-27.22416354528424,243.46731522070374,0.0016364252543889,0.0,211.19737172972827,1.7545814934050626e-06,313.5326004050543,0.0,0.0286071291059361,87.04935724005509,1359491540.2885437,426456987.89870554,-51100377.42863679,456993717.3136737,3071.6076177676,0.0,396422295.56010187,3.293389579928185,588507859.5796012,0.0,53696.23540614995,163393633.83884668,1450255.0,93136205342.9056,2752893042.59992,-495402.0,0.0,351209789.970834,0.0,0.0,677583.0,1186130802.0,116284955.0124632,-20926.275882,0.0,14835452.738157982,0.0,0.0,28621.783503,50103351.207282,190193347.0,0.0,0.0,6194262.0,0.0,0.0,0.0,74028791.0,1245334.0,1399401703.0,9360205.0,49.0,other_wires,0.0,0.0,0.0,0.0,19.858666,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.015025324446575124,149.5054545279724
117.0,2010,606.2353043586116,224.35154033269396,-19.025501469850457,248.7350216543721,-0.0017057426138235,0.0,217.04536668646188,0.0,339.80339091164575,0.0,0.0281932865770224,99.26176123239847,1179458757.5148654,467841394.4585088,-35822454.68599677,468334517.0246494,-3211.6834127350817,0.0,408667168.39251053,0.0,639803980.587333,0.0,53084.15825229021,186896516.2066645,1454769.0,93309916685.01083,2893777296.3672447,-575157.0,0.0,-268159165.28872734,0.0,0.0,677583.0,1346189979.0,122236046.7758488,-24295.206837,0.0,-11327311.30096112,0.0,0.0,28621.783503,56864410.902939,249199709.0,0.0,0.0,14209512.0,0.0,0.0,0.0,169872180.0,1224605.0,1485490987.0,9542752.0,0.0,other_wires,0.0,0.0,0.0,0.0,20.603804,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.01591996906410942,155.66693832135635
117.0,2011,578.6029814894355,240.67605733162745,-56.03493781301329,256.3309192980722,-0.0154635919317046,0.0,239.11131401736003,0.0,320.2124305261057,0.0,0.0,102.79455152504568,1128338226.7545316,503059757.91891,-105753615.25168276,483768207.3819141,-29184.127178147704,0.0,451269991.3988962,0.0,604330503.4024621,0.0,0.0,194002097.19558847,1458180.0,95361283545.08061,3023891316.908168,-629665.0,0.0,-598262445.6400923,0.0,0.0,0.0,1448069727.0,127732193.11751792,-26597.679265,0.0,-25271203.966283146,0.0,0.0,0.0,61167913.33820701,209447474.0,-33132.0,0.0,7731365.0,0.0,0.0,0.0,128577430.0,1199359.0,1419970971.0,9367008.0,0.0,other_wires,0.0,0.0,0.0,0.0,19.613873,0.0,0.0,0.0926,0.106,0.0,0.0,0.0,0.0,0.0,0.014890434757295712,151.59280007020385
117.0,2012,486.2190430498074,285.7681623133155,-132.91393796747806,227.02352162164786,-0.0108593653006821,0.0,240.6706519877002,0.0,283.14409121613534,0.0,0.0,101.90651934212664,950295490.6283998,598643954.0065453,-251405586.36610058,429413065.6647374,-20540.397363365973,0.0,455226497.0050345,0.0,535564647.07039803,0.0,0.0,192755317.0232944,1461434.0,97840566360.74876,3166723539.181504,-661392.0,0.0,-673879599.6275864,0.0,0.0,0.0,1591246015.0,141362538.7890623,-29524.53888,0.0,-30081985.327375464,0.0,0.0,0.0,71033222.1096,225912908.0,0.0,0.0,-175576.0,0.0,0.0,0.0,141129506.0,1173310.0,1199993099.0,9036230.0,0.0,other_wires,0.510992,0.0,0.0,0.0,18.601784,0.0,0.0,0.0651,0.093,0.0,0.0,0.0,0.0,0.0,0.01226478079220735,132.79798090575383
117.0,2013,537.4984291076493,248.93403176173894,-164.3165685180448,251.53109766807782,-0.014014851475365301,0.0,242.10678750524593,0.0,335.54120862660784,0.0,0.0,115.5697213251271,1054218066.919935,523317891.59924626,-311897796.33256984,477444215.0255255,-26602.316069026463,0.0,459555443.38032705,0.0,636908161.4427286,0.0,0.0,219368878.8000577,1466580.0,98650232372.28116,3262542031.0,-753948.0,0.0,-728822267.7453976,0.0,0.0,0.0,1691835028.0,145639876.26384,-33656.23872,0.0,-32534626.03215453,0.0,0.0,0.0,75523515.64991999,187285943.0,0.0,0.0,2125855.0,0.0,0.0,0.0,154593865.0,1165012.0,1264323560.0,9012097.0,0.0,other_wires,0.0,0.0,0.0,0.0,17.148742,0.0,0.0,0.0651,0.093,0.0,0.0,0.0,0.0,0.0,0.012816224854177343,140.29182775107725
117.0,2014,589.2474537405825,279.2660801281358,-175.5049862831603,264.8452447385505,-0.0157042487028109,0.0,251.76113364876966,0.0,371.8029523111096,0.0,0.0,127.34095080098236,1159137230.9942596,588821127.5044127,-334121401.70068645,504204845.0010135,-29897.30206738315,0.0,479295686.4072413,0.0,707827886.9080828,0.0,0.0,242428080.68641636,1470922.0,101167243426.89775,3490352649.0,-785890.0,0.0,-517689176.06200343,0.0,0.0,0.0,1830469244.0,155809342.25136,-35082.1296,0.0,-23109644.81940783,0.0,0.0,0.0,81712147.05216,324128502.0,0.0,0.0,10830555.0,0.0,0.0,0.0,164121317.0,1164691.0,1390268998.0,8914956.0,0.0,other_wires,0.0,0.0,0.0,0.0,14.156921,0.0,0.0,0.065,0.093,0.0,0.0,0.0,0.0,0.0,0.01374228407245861,155.9479371519052
117.0,2015,518.9729773474481,208.61452111495944,-219.11641934026005,278.6863867315437,-0.0254191834509189,0.0,235.1423025883418,0.0,300.9305140185988,0.0,0.0,139.0544337780492,1024288041.6955163,441316278.5298712,-418533257.7859747,532317576.6131365,-48553.06458550684,0.0,449144223.1573176,0.0,574805981.1247125,0.0,0.0,265607229.95539412,1475808.0,104335189158.18457,3808779325.0,-1017921.0,0.0,-1050080884.8374052,0.0,0.0,0.0,2049977849.0,170023909.068,-45439.99344,0.0,-46875610.69914176,0.0,0.0,0.0,91511011.17936,346169743.0,0.0,0.0,19126696.0,0.0,0.0,0.0,244218050.0,1190556.0,1271533330.0,9157873.0,0.0,other_wires,0.0,0.0,0.0,0.0,13.874985,0.0,0.0,0.065,0.093,0.0,0.0,0.0,0.0,0.0,0.012187003639512304,138.84592306532315
117.0,2016,472.66597758543486,145.34299040942872,-198.07858926628364,294.2048654434888,-0.0266658574515395,0.0,165.5330774417551,0.0,274.16159731898375,0.0,0.0,136.26974094133737,938619118.0334245,309355042.03816456,-380671427.87894154,565408844.1974192,-51246.98267134723,0.0,318124806.8474321,0.0,526889287.2651014,0.0,0.0,261885936.55166042,1484866.9999999998,107980481266.31773,3905822413.0,-1050436.0,0.0,-1124345803.7779112,0.0,0.0,0.0,2243941918.0,174355912.51632,-46891.46304,0.0,-50190796.680645965,0.0,0.0,0.0,100169567.21952,249747035.0,0.0,0.0,8461186.0,0.0,0.0,0.0,224712566.0,1220352.0,1216840407.0,9291884.0,0.0,other_wires,0.009145,0.0,0.0,0.0,14.164331,0.0,0.0,0.065,0.093,0.0,0.0,0.0,0.0,0.0,0.011269077454830422,130.95733943729817
117.0,2017,571.3217086134138,157.83226908390597,-220.56294755882593,321.91285502563306,-0.0276347271736985,0.0,152.1799650436267,0.0,281.23130371813323,0.0,0.0,143.54607180946516,1141276125.7066643,337935534.3181216,-426403005.4040909,622337570.2055838,-53424.79709673183,0.0,294201701.4874415,0.0,543690018.8647488,0.0,0.0,277510239.6434133,1493696.9999999998,112811252611.57031,4026850366.0,-1082979.0,0.0,-1515871879.7316296,0.0,0.0,0.0,2342973087.0,179758600.33824,-48344.18256,0.0,-67668520.71121995,0.0,0.0,0.0,104590318.60368,236450261.0,0.0,0.0,8394777.0,0.0,0.0,0.0,137109729.0,1243100.0,1244399075.0,9134204.0,0.0,other_wires,0.000197,0.0,0.0,0.0,14.055961,0.0,0.0,0.065,0.093,0.0,0.0,0.0,0.0,0.0,0.011030806290970748,136.23508682311015
117.0,2018,670.9185991823935,220.21265146964046,-234.6173643511578,315.83721203520895,-0.022519827575167198,0.0,215.42243088759363,0.0866868354756753,289.39214428923725,0.0,-0.0019719598922206,136.86796819030025,1347161971.4242156,473936660.22606987,-455919144.4431009,613749250.3703345,-43761.554262920574,0.0,418618675.798964,168453.8055137131,562359990.6928729,0.0,-3832.0022451192544,265968067.33192384,1501421.0,116379714838.22,4183574804.065014,-1115522.0,0.0,-1271243010.8634841,1744655.0,0.0,-62411.0,2525342348.565181,186754779.25346223,-49796.90207999999,0.0,-56748288.00494594,77881.3992,0.0,-2786.02704,112731282.43994966,282822241.0,0.0,0.0,18068209.0,0.0,0.0,0.0,235938873.0,1269781.0,1295349921.0,9952519.0,0.0,other_wires,0.008039,0.0,0.0,0.0,14.817436,0.0,0.0,0.065,0.093,0.0,0.0,0.0,0.0,0.0,0.011130375450744764,130.15297142361646
117.0,2019,672.3584734307198,204.81228828382896,-232.75109510696205,338.64230285427345,-0.023733297633725,0.0,190.37114077496562,0.0905283164935248,250.9976250868243,0.0,0.020243262505232,148.35448349282262,1355705415.6836803,442637814.3580999,-454186138.4026784,660820262.7896985,-46312.71358302105,0.0,371486687.3221771,176655.26542590206,489792076.0975961,0.0,39502.32423911042,289496167.3171243,1507707.0,122679809626.88557,4370490522.657282,-1148065.0,0.0,-1994433683.6806698,1748978.0,0.0,-62411.0,2690372926.1303616,188805190.57879457,-49596.408,0.0,-86159535.13500492,75555.84959999999,0.0,-2696.1552,116224110.4088316,341509999.0,0.0,0.0,9608291.0,0.0,0.0,0.0,205756252.0,1285489.0,1218231238.0,9632256.0,0.0,other_wires,0.0012855,0.0,0.0,0.0,14.584609,0.0,0.0,0.0653,0.09,5244436.90991682,4520812.76528591,4242967.36316816,0.0,576393.9616291135,0.009930168963459345,126.47413420075213
117.0,2020,622.8742669025808,186.37918233828435,-337.15468081820796,394.4904959826829,-0.0345113888833904,0.0,261.24407210075987,0.0907146976305573,256.0972175495507,0.0,0.0200361205434841,169.79207183643248,1261709332.2307084,404654507.95127183,-660945749.2503369,773344791.7930562,-67654.86905845942,0.0,512133358.35295004,177833.78729294727,502043652.2590705,0.0,39278.08053130351,332854189.8464941,1514647.0,119300682581.13246,4606431433.712091,-1157275.0,0.0,-1648333834.1037276,1650662.0,0.0,0.0,2904050864.4964523,198997837.93636236,-49994.28,0.0,-71208021.63328102,71308.5984,0.0,0.0,125454997.34624672,371404014.0,0.0,0.0,10406794.0,0.0,0.0,0.0,256293531.0,1307935.0,1378890576.0,10300885.0,0.0,other_wires,0.003876993,0.0,0.0,0.0,15.134738,0.0,0.0,0.0653,0.09,6279396.224008876,4377706.04905475,3855309.54048304,0.0,622326.1864533414,0.01155811137176237,133.8613697755096
119.0,2005,822.7554296863027,16.596846253855126,48.16200530807265,76.56559057241464,1.1834898620762715,0.0,75.23615961578405,4.7299246789484215,94.31841599843703,0.0,328.484772017508,52.692567765545256,430328262.4548117,9153364.544054065,24733522.473231077,39320139.2463949,607779.3670189689,0.0,38637412.058602326,2429045.4185854313,48437074.96842712,0.0,168692840.73284683,27060185.734893344,393303.0,22058137803.058388,557770417.0,11595490.0,0.0,-180807534.9986679,1863664.0,0.0,1057057866.0,413502398.3751239,27582026.0058585,573402.778245,0.0,-8941023.009451622,92159.116632,0.0,52272040.002633,20447900.350849062,51178986.0,142455.0,0.0,1648963.0,0.0,0.0,30707368.0,18792554.0,393303.0,349918265.0,3516122.0,7.5,vert_int,0.0,0.0400249999999996,0.0,0.029912,2.353442,0.0,15.90325,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.015863454482158663,99.51823770620018
119.0,2006,732.7786126679199,15.402532255438757,87.22965207354046,73.40475528790228,1.1903833686313596,0.0,62.33439863553271,5.908005139614095,104.1989642331776,0.0,312.5636366518749,46.037799932214526,385844925.27729714,8551813.273425935,45097913.07721311,37950412.44274396,615430.6982886754,0.0,32227014.83453833,3054451.0486115315,53871083.05512646,0.0,161596055.71898907,23801639.12448894,395948.0,23232116906.95436,569298438.0,11557717.0,0.0,-91820741.12345996,294920.0,0.0,990789944.0,413665237.5626858,28152092.408319004,571534.8845085,0.0,-4540581.5589256575,14583.941460000002,0.0,48995058.125772,20455952.8300936,55845209.0,364561.0,0.0,10544681.0,0.0,0.0,32861195.0,21333293.0,395948.0,358213927.0,3293909.0,7.5,vert_int,0.0,0.0628589999999996,0.0,0.014534,3.426395,0.0,14.658515000000001,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.015418910314314548,108.75040172633791
119.0,2007,660.1472409690588,19.244928671033506,58.07633633573901,82.86224015381653,1.1628629229760417,0.0,71.21378873164596,6.026176849877,129.81495593384096,0.0,352.39951817414783,45.376247675745134,350140592.9035226,10763264.955642497,30244970.10148138,43152962.70594305,605595.2657586676,0.0,37086687.055299014,3138309.8547593653,67604978.35549603,0.0,183522473.41047636,23631023.250786155,398841.0,24143620552.63521,587359412.0,11403574.0,0.0,-52924596.20563563,-924393.0,0.0,984928805.0,426012022.7502477,29045216.603106,563912.4360870001,0.0,-2617147.744666786,-45711.6960465,0.0,48705221.87165251,21066507.531011127,65199503.0,-393916.0,0.0,13510419.0,0.0,0.0,75339532.0,35699945.0,398841.0,388987188.0,3543627.0,7.5,vert_int,0.0,0.0518119999999998,0.0,0.028973,4.076767,0.0,14.775218,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.016111385910492333,109.77091776307157
119.0,2008,841.6190701456137,27.42392039811943,4.482283289654711,86.58603977708967,2.308604712309866,0.0,75.04970697592529,25.33091225398144,104.40568900354111,0.0,364.9061401633517,40.97216421221706,447619508.3895053,15379742.111147616,2340696.1310827136,45216153.289503574,1205577.998779122,0.0,39191757.282028496,13228072.497456443,54521764.13696499,0.0,190557877.60226136,21396101.061923273,399937.0,24792292794.828617,652248814.0,11059620.0,0.0,38079828.55759856,130831020.0,0.0,1154550570.0,377439526.0,32254029.976707,546903.73881,0.0,1883066.5620875247,6469659.354510001,0.0,57093102.961785,18664573.280463,61146549.0,148626.0,0.0,10584764.0,0.0,0.0,272850911.0,53319045.0,399937.0,367657363.0,3345850.0,7.5,vert_int,0.0,0.0506949999999997,0.0,0.170541,3.342533,0.0,14.777084,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.014829502299064854,109.88459225607842
119.0,2009,602.2368790499049,20.418651048787527,-18.350894949998434,90.03761148780586,1.5462748191146045,0.0,102.00498866483258,28.55848870819846,41.34977301640595,0.0,400.6933410050592,45.568115080984555,319565223.4173266,11424712.68163881,-9560964.619959116,46910323.46085169,805621.6810444812,0.0,53145423.71590865,14879203.48749044,21543566.018464465,0.0,208764469.92046624,23741356.335733145,399016.0,23352169286.1906,646182094.0,11012846.0,0.0,-133952495.45320366,123977614.0,0.0,1097629497.0,399966087.0,31954027.639347,544590.7411229999,0.0,-6624017.876408654,6130755.001107,0.0,54278327.4413985,19778522.985193502,48453521.0,256660.0,0.0,5187956.0,0.0,0.0,48324052.0,42022275.0,399016.0,360228694.0,3241418.0,7.5,vert_int,0.0,0.0559109999999997,0.0,0.728673,2.418732,0.0,13.180109999999999,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.01542591994710413,111.13305781605457
119.0,2010,374.2726861065355,19.64028778775065,-1.603047907603782,94.23479672027439,1.5683795589780933,0.0,91.75617569137093,50.00194009090318,44.34718454868354,0.0,425.05984929329367,47.494570612104276,199071828.31437066,11015281.328790985,-837183.133531809,49213614.90932536,819077.7752333089,0.0,47919168.430232294,26113243.833457932,23160078.21580136,0.0,221985216.338196,24803783.631285533,399963.00000000006,22676783357.998394,639718664.0,11075876.0,0.0,-76342654.3102576,118072376.0,0.0,1110886745.0,414493557.0,31634407.794132,547707.606138,0.0,-3775182.426969392,5838738.029388,0.0,54933904.983622506,20496913.640428506,48093257.0,462455.0,0.0,8625075.0,0.0,0.0,126957213.0,35391809.0,399963.0,393177490.0,3625579.0,7.5,vert_int,0.003575,0.049893999999999696,0.0,1.5582630000000002,2.388375,0.0,13.926441000000002,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.01733832721303135,108.44543450852953
119.0,2011,527.679398519132,22.21424037054456,3.8949144171215866,90.32916643318056,1.2954992807849148,0.0,101.43516935862591,56.310588882200705,51.59817703535244,0.0,403.2487405372385,46.329543967565655,280627998.5451397,12457141.626784736,2033813.2709177136,47167315.573137686,676472.7918391291,0.0,52966553.68664528,29403784.190577284,26943097.067384288,0.0,210564996.3399151,24191967.07958354,399907.00000000006,23852114633.449306,628724750.0,11626566.0,0.0,-4011480.9137446247,112921207.0,0.0,1123133467.9564736,417400378.0,31090753.249875,574939.5019830001,0.0,-198369.73692512477,5584010.1467535,0.0,55539511.5571816,20640657.392289,43818906.0,963930.0,0.0,26503387.0,0.0,0.0,78901806.0,24027094.0,399907.0,393947873.0,3526537.0,7.5,vert_int,0.052291,0.0605299999999996,0.0,2.2862999999999998,2.970564,0.0,13.033115,0.0729,0.099,0.0,0.0,0.0,0.0,0.0,0.01651626612793242,111.70955330966328
119.0,2012,418.64901180227275,14.706535477051284,11.854475256356931,84.05673379086474,1.6156187617891504,0.0,147.81436679407307,55.822866983506266,74.27270655660404,0.0,363.0601366063715,46.4162651813437,222917325.42682877,8257150.55868283,6197669.103723885,43945920.0605463,844665.8554513219,0.0,77279214.33509912,29184898.572329342,38830707.28322378,0.0,189812416.220824,24267008.568802305,400397.99999999994,24264748092.423218,651311093.0,11357705.0,0.0,188797039.8460378,116102057.0,0.0,1177011248.810815,411875951.0,30911615.260435797,539043.493923,0.0,8960420.789316867,5510273.286454199,0.0,55861660.07531055,19547879.760030597,60000519.0,618989.0,0.0,10504169.0,0.0,0.0,72671488.0,15191860.0,400398.0,410362451.0,3524316.0,7.5,vert_int,0.120459,0.0275719999999998,0.0,3.1737209999999996,4.649464,0.0,10.069745,0.0698,0.1019999999999999,0.0,0.0,0.0,0.0,0.0,0.016911877652178785,116.43747354096512
119.0,2013,519.8452323325621,16.893365591392993,31.256402548319937,85.23650487032319,1.52841344261932,0.0,131.33194567548196,51.55827806286412,71.90515518042817,0.0,391.22779117889434,49.857051170028875,277531824.2632017,9510010.164258404,16384380.083193898,44680359.187191516,801183.2689134552,0.0,68843255.76770929,27026476.348679163,37692162.12889154,0.0,205078777.69599444,26134705.51942672,401455.0,24208313220.625244,683151434.0,11709086.0,0.0,-104316013.99715428,95871593.0,0.0,1509710145.6651564,418492562.0,32422776.94850039,555720.2470116,0.0,-4950900.613913339,4550123.326735798,0.0,71651749.3393557,19861908.0880572,71714578.0,1218198.0,0.0,9292716.0,0.0,0.0,397822199.0,25817036.0,401446.0,426641321.0,3444738.0,7.5,vert_int,0.467209,0.0099359999999996,0.0,2.5019530000000003,4.126243,0.0,11.641252,0.0698,0.1019999999999999,0.0,0.0,0.0,0.0,0.0,0.017623752514756202,123.8530538461851
