parent_name,utility_name,respondent_id,year,state_abbr,state,capacity_owned_in_state,capacity_operated_in_state,mwh_sales_in_state
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2019,CT,Connecticut,,,9551527.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2018,CT,Connecticut,,,9719310.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2017,CT,Connecticut,,,8715266.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2016,CT,Connecticut,,,8573981.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2015,CT,Connecticut,,,8698072.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2014,CT,Connecticut,,,8945482.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2013,CT,Connecticut,,,7637318.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2012,CT,Connecticut,,,7162779.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2011,CT,Connecticut,,,7861875.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2010,CT,Connecticut,,,9638612.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2009,CT,Connecticut,,,12090185.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2008,CT,Connecticut,,,14083007.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2007,CT,Connecticut,,,16054317.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2006,CT,Connecticut,,,22109070.0
Eversource Energy,"Connecticut Light & Power Co., The",39.0,2005,CT,Connecticut,,,24125638.0
Verso Corp.,Consolidated Water Power Co.,40.0,2020,WI,Wisconsin,6.8999999999999995,31.9,831059.0
Verso Corp.,Consolidated Water Power Co.,40.0,2019,WI,Wisconsin,6.8999999999999995,31.9,959391.0
Verso Corp.,Consolidated Water Power Co.,40.0,2018,WI,Wisconsin,6.8999999999999995,31.9,1085861.0
Verso Corp.,Consolidated Water Power Co.,40.0,2017,WI,Wisconsin,6.8999999999999995,31.9,1086883.0
Verso Corp.,Consolidated Water Power Co.,40.0,2016,WI,Wisconsin,6.8999999999999995,31.9,1048854.0
Verso Corp.,Consolidated Water Power Co.,40.0,2015,WI,Wisconsin,6.8999999999999995,31.9,1016874.0
Verso Corp.,Consolidated Water Power Co.,40.0,2014,WI,Wisconsin,6.8999999999999995,31.9,1029837.0
Verso Corp.,Consolidated Water Power Co.,40.0,2013,WI,Wisconsin,6.8999999999999995,31.9,1052348.0
Verso Corp.,Consolidated Water Power Co.,40.0,2012,WI,Wisconsin,6.8999999999999995,31.9,1012810.0
Verso Corp.,Consolidated Water Power Co.,40.0,2011,WI,Wisconsin,6.8999999999999995,31.9,1094662.0
Verso Corp.,Consolidated Water Power Co.,40.0,2010,WI,Wisconsin,6.8999999999999995,31.9,1496257.0
Verso Corp.,Consolidated Water Power Co.,40.0,2009,WI,Wisconsin,6.8999999999999995,31.9,1297160.0
Verso Corp.,Consolidated Water Power Co.,40.0,2008,WI,Wisconsin,6.8999999999999995,31.9,1394573.0
Verso Corp.,Consolidated Water Power Co.,40.0,2007,WI,Wisconsin,6.8999999999999995,31.9,1403109.0
Verso Corp.,Consolidated Water Power Co.,40.0,2006,WI,Wisconsin,6.8999999999999995,31.9,1370110.0
Verso Corp.,Consolidated Water Power Co.,40.0,2005,WI,Wisconsin,6.8999999999999995,31.9,1444157.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2020,MI,Michigan,1255.1979999999999,9463.9,31446240.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2019,MI,Michigan,1105.1979999999999,9463.9,32707947.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2018,MI,Michigan,1105.1979999999999,9088.0,34088752.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2017,MI,Michigan,1173.6979999999999,9088.0,33248491.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2016,MI,Michigan,1592.598,9086.9,33659725.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2015,MI,Michigan,1554.998,9042.9,32992002.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2014,MI,Michigan,1422.298,8389.9,33253922.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2013,MI,Michigan,1329.298,8384.3,32556015.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2012,MI,Michigan,1330.298,8305.9,33756264.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2011,MI,Michigan,1229.498,8305.9,33602986.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2010,MI,Michigan,1229.498,8205.1,33290120.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2009,MI,Michigan,1229.498,8205.1,33114933.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2008,MI,Michigan,1229.498,8203.6,35610695.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2007,MI,Michigan,1229.498,8203.6,36973716.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2006,MI,Michigan,1852.598,8001.5,36543834.0
CMS Energy Corp.,Consumers Energy Co.,41.0,2005,MI,Michigan,1851.598,8000.5,34421732.0
AES Corp.,The Dayton Power & Light Co.,42.0,2020,OH,Ohio,138.8475,,3870133.0
AES Corp.,The Dayton Power & Light Co.,42.0,2019,OH,Ohio,138.8475,,3866368.0
AES Corp.,The Dayton Power & Light Co.,42.0,2018,OH,Ohio,138.8475,3140.9,3977392.0
AES Corp.,The Dayton Power & Light Co.,42.0,2017,OH,Ohio,298.84749999999997,4045.7000000000003,3655649.0
AES Corp.,The Dayton Power & Light Co.,42.0,2016,OH,Ohio,1556.1691,4045.7000000000003,3856028.0
AES Corp.,The Dayton Power & Light Co.,42.0,2015,OH,Ohio,1592.5691,4045.7000000000003,3905046.0
AES Corp.,The Dayton Power & Light Co.,42.0,2014,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2014,OH,Ohio,1822.9691,4045.7000000000003,4015531.0
AES Corp.,The Dayton Power & Light Co.,42.0,2013,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2013,OH,Ohio,1825.751,4045.7000000000003,4524882.0
AES Corp.,The Dayton Power & Light Co.,42.0,2012,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2012,OH,Ohio,1825.751,4045.7000000000003,5849712.0
AES Corp.,The Dayton Power & Light Co.,42.0,2011,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2011,OH,Ohio,1822.9691,4045.7000000000003,7403382.0
AES Corp.,The Dayton Power & Light Co.,42.0,2010,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2010,OH,Ohio,1822.9691,4045.7000000000003,9935665.0
AES Corp.,The Dayton Power & Light Co.,42.0,2009,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2009,OH,Ohio,1822.9691,4045.7000000000003,12069767.0
AES Corp.,The Dayton Power & Light Co.,42.0,2008,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2008,OH,Ohio,1822.9691,4044.6000000000004,11696841.0
AES Corp.,The Dayton Power & Light Co.,42.0,2007,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2007,OH,Ohio,1822.9691,4044.6000000000004,11777620.0
AES Corp.,The Dayton Power & Light Co.,42.0,2006,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2006,OH,Ohio,1826.8551,4056.6,11594440.0
AES Corp.,The Dayton Power & Light Co.,42.0,2005,KY,Kentucky,207.483,,
AES Corp.,The Dayton Power & Light Co.,42.0,2005,OH,Ohio,1600.2791,4056.6,11568148.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2020,DE,Delaware,,,3606855.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2020,MD,Maryland,,,2221627.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2019,DE,Delaware,,,3767582.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2019,MD,Maryland,1.7,,2274765.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2018,DE,Delaware,,,3887086.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2018,MD,Maryland,,,2322258.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2017,DE,Delaware,,,3543824.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2017,MD,Maryland,,,2124292.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2016,DE,Delaware,,,3655732.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2016,MD,Maryland,,,2185860.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2015,DE,Delaware,,,3787963.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2015,MD,Maryland,,,2270407.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2014,DE,Delaware,,,3604764.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2014,MD,Maryland,,,2207594.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2013,DE,Delaware,,,3647192.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2013,MD,Maryland,,,2197577.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2012,DE,Delaware,,,3991190.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2012,MD,Maryland,,,2248701.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2011,DE,Delaware,,,4226004.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2011,MD,Maryland,,,2507159.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2010,DE,Delaware,,,4450617.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2010,MD,Maryland,,,2741950.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2009,DE,Delaware,,,4276016.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2009,MD,Maryland,,,2639775.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2009,PA,Pennsylvania,34.632000000000005,,
Exelon Corp.,Delmarva Power & Light Co.,43.0,2008,DE,Delaware,,,4811772.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2008,MD,Maryland,,,2773910.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2008,PA,Pennsylvania,34.632000000000005,,
Exelon Corp.,Delmarva Power & Light Co.,43.0,2007,DE,Delaware,,,4819206.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2007,MD,Maryland,,,2937309.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2007,PA,Pennsylvania,34.632000000000005,,
Exelon Corp.,Delmarva Power & Light Co.,43.0,2007,VA,Virginia,,,391719.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2006,DE,Delaware,,,6200130.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2006,MD,Maryland,,,3255188.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2006,PA,Pennsylvania,34.632000000000005,,
Exelon Corp.,Delmarva Power & Light Co.,43.0,2006,VA,Virginia,,,395741.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2005,DE,Delaware,,,8263877.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2005,MD,Maryland,,,3411228.0
Exelon Corp.,Delmarva Power & Light Co.,43.0,2005,VA,Virginia,,,413595.0
DTE Energy,DTE Electric Co.,44.0,2020,MI,Michigan,5167.402,15876.8,40629495.0
DTE Energy,DTE Electric Co.,44.0,2019,MI,Michigan,4998.802000000001,15876.5,42072638.0
DTE Energy,DTE Electric Co.,44.0,2018,MI,Michigan,4972.702,15420.5,43854154.0
DTE Energy,DTE Electric Co.,44.0,2017,MI,Michigan,4972.702,13949.5,42243910.0
DTE Energy,DTE Electric Co.,44.0,2016,MI,Michigan,4441.602,13949.5,43400173.0
DTE Energy,DTE Electric Co.,44.0,2015,MI,Michigan,4414.202,13686.2,41910637.0
DTE Energy,DTE Electric Co.,44.0,2014,MI,Michigan,4152.802,12594.7,41923906.0
DTE Energy,DTE Electric Co.,44.0,2013,MI,Michigan,4149.402,12469.9,42272312.0
DTE Energy,DTE Electric Co.,44.0,2012,MI,Michigan,4154.102,12469.9,42772683.0
DTE Energy,DTE Electric Co.,44.0,2011,MI,Michigan,4043.702,12357.9,42760214.0
DTE Energy,DTE Electric Co.,44.0,2010,MI,Michigan,4016.702,12145.5,42490936.0
DTE Energy,DTE Electric Co.,44.0,2009,MI,Michigan,4016.702,12145.5,42747883.0
DTE Energy,DTE Electric Co.,44.0,2008,MI,Michigan,3991.702,12145.5,47499119.0
DTE Energy,DTE Electric Co.,44.0,2007,MI,Michigan,4016.702,12145.5,48816410.0
DTE Energy,DTE Electric Co.,44.0,2006,MI,Michigan,3724.202,12145.5,46951311.0
DTE Energy,DTE Electric Co.,44.0,2005,MI,Michigan,3699.202,12145.5,44746864.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2020,NC,North Carolina,4625.5,17661.3,55703047.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2020,SC,South Carolina,2069.88175,10166.7,20013838.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2019,NC,North Carolina,4600.5,17661.3,58505595.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2019,SC,South Carolina,2069.88175,10070.7,21388684.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2018,NC,North Carolina,4609.5,17138.1,59210842.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2018,SC,South Carolina,2050.98175,10050.2,21822403.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2017,NC,North Carolina,4603.5,17037.8,56293559.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2017,SC,South Carolina,2053.98175,10051.5,21141737.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2016,NC,North Carolina,4543.5,17037.8,57816157.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2016,SC,South Carolina,2053.98175,10051.5,21646752.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2015,NC,North Carolina,4528.099999999999,17041.8,57684439.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2015,SC,South Carolina,2053.98175,10030.8,21258789.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2014,NC,North Carolina,4315.8,16451.3,56750616.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2014,SC,South Carolina,1980.78175,9194.6,21202789.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2014,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2013,NC,North Carolina,4355.5,16451.3,55301813.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2013,SC,South Carolina,1977.769,9194.6,20566058.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2013,TX,Texas,0.325,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2012,NC,North Carolina,4240.2,16451.3,54687174.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2012,SC,South Carolina,1879.5690000000002,8801.8,20544341.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2012,TX,Texas,0.325,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2011,NC,North Carolina,4174.0,16446.8,55430896.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2011,SC,South Carolina,1969.675,8816.8,20785579.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2011,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2010,NC,North Carolina,3561.4,16425.4,57850382.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2010,SC,South Carolina,1969.675,8790.8,21703078.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2010,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2009,NC,North Carolina,3557.2,15803.4,54364778.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2009,SC,South Carolina,1969.675,8790.8,20078280.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2009,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2008,NC,North Carolina,3557.2,15799.199999999999,55745524.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2008,SC,South Carolina,1969.675,8790.8,21501448.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2008,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2007,NC,North Carolina,3557.2,15799.199999999999,57009216.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2007,SC,South Carolina,1969.675,8790.8,21991466.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2007,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2006,NC,North Carolina,3557.2,14779.199999999999,54918715.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2006,SC,South Carolina,1969.675,8790.8,21685649.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2006,TX,Texas,0.3125,,
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2005,NC,North Carolina,3395.3999999999996,12370.199999999999,55550184.0
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45.0,2005,SC,South Carolina,1969.675,8790.8,21863245.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2020,PA,Pennsylvania,,,4225254.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2019,PA,Pennsylvania,,,4091923.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2018,PA,Pennsylvania,,,4208212.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2017,PA,Pennsylvania,,,3872724.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2016,PA,Pennsylvania,,,4027070.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2015,PA,Pennsylvania,,,3942620.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2014,PA,Pennsylvania,,,3568054.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2013,PA,Pennsylvania,,,3303471.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2012,PA,Pennsylvania,,,3753214.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2011,PA,Pennsylvania,,,4735211.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2010,PA,Pennsylvania,,,5703168.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2009,PA,Pennsylvania,,,5551490.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2008,PA,Pennsylvania,,,6077753.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2007,PA,Pennsylvania,,,6427501.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2006,PA,Pennsylvania,,,6188399.0
DQE Holdings LLC,Duquesne Light Co.,46.0,2005,PA,Pennsylvania,,,6821425.0
Edison Sault Electric Co.,Edison Sault Electric Co.,48.0,2009,MI,Michigan,2.6,46.6,662881.0
Edison Sault Electric Co.,Edison Sault Electric Co.,48.0,2008,MI,Michigan,2.6,46.6,672945.0
Edison Sault Electric Co.,Edison Sault Electric Co.,48.0,2007,MI,Michigan,2.6,46.6,674431.0
Edison Sault Electric Co.,Edison Sault Electric Co.,48.0,2006,MI,Michigan,2.6,46.6,666256.0
Edison Sault Electric Co.,Edison Sault Electric Co.,48.0,2005,MI,Michigan,2.6,46.6,672500.0
El Paso Electric Co,El Paso Electric Co.,49.0,2020,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2020,NM,New Mexico,112.267,405.3,1705968.0
El Paso Electric Co,El Paso Electric Co.,49.0,2020,TX,Texas,303.3,1849.2,6393492.0
El Paso Electric Co,El Paso Electric Co.,49.0,2019,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2019,NM,New Mexico,112.267,405.3,1670944.0
El Paso Electric Co,El Paso Electric Co.,49.0,2019,TX,Texas,303.3,1849.2,6330716.0
El Paso Electric Co,El Paso Electric Co.,49.0,2018,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2018,NM,New Mexico,112.267,405.3,1682520.0
El Paso Electric Co,El Paso Electric Co.,49.0,2018,TX,Texas,303.3,1621.4,6352156.0
El Paso Electric Co,El Paso Electric Co.,49.0,2017,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2017,NM,New Mexico,107.267,379.5,1622625.0
El Paso Electric Co,El Paso Electric Co.,49.0,2017,TX,Texas,296.9,1646.0,6198304.0
El Paso Electric Co,El Paso Electric Co.,49.0,2016,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2016,NM,New Mexico,107.267,377.5,1647251.0
El Paso Electric Co,El Paso Electric Co.,49.0,2016,TX,Texas,293.9,1646.0,6165240.0
El Paso Electric Co,El Paso Electric Co.,49.0,2015,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2015,NM,New Mexico,107.267,377.5,1651781.0
El Paso Electric Co,El Paso Electric Co.,49.0,2015,TX,Texas,295.20000000000005,1646.0,6146813.0
El Paso Electric Co,El Paso Electric Co.,49.0,2014,AZ,Arizona,221.7056,,
El Paso Electric Co,El Paso Electric Co.,49.0,2014,NM,New Mexico,107.267,372.5,1640996.0
El Paso Electric Co,El Paso Electric Co.,49.0,2014,TX,Texas,163.4,1643.0,5967962.0
El Paso Electric Co,El Paso Electric Co.,49.0,2013,AZ,Arizona,224.496,,
El Paso Electric Co,El Paso Electric Co.,49.0,2013,NM,New Mexico,107.267,372.5,1679962.0
El Paso Electric Co,El Paso Electric Co.,49.0,2013,TX,Texas,163.4,1643.0,6030919.0
El Paso Electric Co,El Paso Electric Co.,49.0,2012,AZ,Arizona,224.496,,
El Paso Electric Co,El Paso Electric Co.,49.0,2012,NM,New Mexico,107.267,372.5,1693719.0
El Paso Electric Co,El Paso Electric Co.,49.0,2012,TX,Texas,165.2,1115.8,6021749.0
El Paso Electric Co,El Paso Electric Co.,49.0,2011,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2011,NM,New Mexico,107.267,372.5,1696175.0
El Paso Electric Co,El Paso Electric Co.,49.0,2011,TX,Texas,165.2,1115.8,5965038.0
El Paso Electric Co,El Paso Electric Co.,49.0,2010,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2010,NM,New Mexico,107.267,353.5,1643411.0
El Paso Electric Co,El Paso Electric Co.,49.0,2010,TX,Texas,165.2,1115.8,5790762.0
El Paso Electric Co,El Paso Electric Co.,49.0,2009,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2009,NM,New Mexico,107.267,353.5,1601942.0
El Paso Electric Co,El Paso Electric Co.,49.0,2009,TX,Texas,165.2,1450.8,5517741.0
El Paso Electric Co,El Paso Electric Co.,49.0,2008,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2008,NM,New Mexico,107.267,266.5,1598578.0
El Paso Electric Co,El Paso Electric Co.,49.0,2008,TX,Texas,165.2,1450.8,5435776.0
El Paso Electric Co,El Paso Electric Co.,49.0,2007,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2007,NM,New Mexico,107.267,266.5,1593747.0
El Paso Electric Co,El Paso Electric Co.,49.0,2007,TX,Texas,165.2,1450.8,5434767.0
El Paso Electric Co,El Paso Electric Co.,49.0,2006,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2006,MA,Massachusetts,101.52,,
El Paso Electric Co,El Paso Electric Co.,49.0,2006,NM,New Mexico,107.267,266.5,1543723.0
El Paso Electric Co,El Paso Electric Co.,49.0,2006,TX,Texas,165.2,1450.8,5277445.0
El Paso Electric Co,El Paso Electric Co.,49.0,2005,AZ,Arizona,221.6898,,
El Paso Electric Co,El Paso Electric Co.,49.0,2005,MA,Massachusetts,101.52,,
El Paso Electric Co,El Paso Electric Co.,49.0,2005,NM,New Mexico,107.267,266.5,1503364.0
El Paso Electric Co,El Paso Electric Co.,49.0,2005,TX,Texas,165.2,1301.8,5149274.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2020,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2019,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2018,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2017,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2016,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2015,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2015,KY,Kentucky,,,8444.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2014,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2014,KY,Kentucky,,,46462.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2013,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2013,KY,Kentucky,,,1869971.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2012,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2012,KY,Kentucky,,,25264.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2011,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2011,KY,Kentucky,,,1328546.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2010,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2010,KY,Kentucky,,,1340460.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2009,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2009,KY,Kentucky,,,1325323.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2008,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2008,KY,Kentucky,,,1376200.0
Vistra Corp.,"Electric Energy, Inc.",50.0,2007,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2006,IL,Illinois,,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2005,IL,Illinois,36.66,1099.8000000000002,
Vistra Corp.,"Electric Energy, Inc.",50.0,2005,KY,Kentucky,,,51495.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2020,AR,Arkansas,54.144,,165330.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2020,KS,Kansas,16.3,701.2,217299.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2020,MO,Missouri,705.32,1618.1,3975534.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2020,OK,Oklahoma,,,141838.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2019,AR,Arkansas,54.144,,175460.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2019,KS,Kansas,16.3,701.2,232420.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2019,MO,Missouri,555.9200000000001,1615.8,4210798.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2019,OK,Oklahoma,,,161890.0
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51.0,2018,AR,Arkansas,54.144,,175460.0
