parent_name,utility_name,respondent_id,year,rate_base_actual,equity_actual,debt_actual,equity_ratio_actual,returns_actual,earnings_actual,interest_actual,fed_tax_expense_actual,pre_tax_net_income_actual,ROR_actual,ROE_actual,interest_rate_actual,equity_ratio,ROR,ROE,interest_rate,effective_fed_tax_rate,equity_authorized,debt_authorized,returns_authorized,earnings_authorized,interest_authorized,interest_rate_authorized
National Grid PLC,New England Electric Transmission Corp.,110.0,2006,495425.0,921220.0,,,808979.0,788402.0,,53241.0,532663.0,1.6328990260887117,,,0.4722,0.0855096820966502,0.107,0.06600943396226416,0.0999525028019592,233939.685,261485.315,42363.634252732925,25031.546295,17332.087957732925,0.06628321731081888
National Grid PLC,New England Electric Transmission Corp.,110.0,2005,960418.0,759443.0,,,568004.0,521305.0,,1584765.0,532360.0,0.5914133221159953,,,0.47,0.0876,0.10820724351999142,0.06763078053361002,2.976867157562552,451396.45999999996,509021.54000000004,84132.6168,48844.36667128206,35288.25012871794,0.0693256519728378
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2020,57780713.0,52467404.0,,,1983559.0,1956638.0,,1882366.0,5785941.0,0.034329084862625356,,,0.5002000000000001,0.07384927090165247,0.0976259376560144,0.0489393838267377,0.32533446158541884,28901912.642600004,28878800.357399996,4267063.527227633,2821576.3217860423,1445487.2054415904,0.050053575202309054
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2019,55045747.0,49974211.0,,,2737978.0,2720003.0,,2624507.0,6824922.0,0.04974004622010125,,,0.5003,0.0747,0.09804259563075947,0.050011655011655005,0.38454754501223604,27539387.224099997,27506359.775900003,4111917.3009,2700033.0055313394,1411884.2953686607,0.05132937643772472
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2018,50063151.0,46549283.0,,,3324381.0,3297676.0,,3198694.0,7819421.0,0.066403750734747,,,0.5,0.0755,0.09854090715624493,0.052578013417009316,0.4090704414048048,25031575.5,25031575.5,3779767.9005,2466634.157320035,1313133.7431799648,0.05245909284375507
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2017,45872244.0,42776601.0,,,3288165.0,3231788.0,,2552165.0,8190159.0,0.07168092757790528,,,0.4998280144806916,0.07631407326807475,0.0996,0.05378542921528783,0.3116136084781748,22928232.638293818,22944011.361706182,3500697.7895870022,2283651.9707740643,1217045.818812938,0.05304416039665154
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2016,17633986.0,14475081.0,,,1416870.0,1322086.0,,-4669433.0,5562945.0,0.08034882187158365,,,0.4999,0.0775464744512859,0.1,0.05488247422680411,-0.8393814786951875,8815229.601400001,8818756.398599999,1367453.4448233333,881522.9601400001,485930.4846833332,0.055101928516868424
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2015,12381274.0,12898850.0,,,788373.0,695497.0,,4192012.0,4969387.0,0.06367462669835107,,,0.4998280144806916,0.07855729388713396,0.10000000000000002,0.055887994463433434,0.8435672246898863,6188507.60016141,6192766.39983859,972639.3803151307,618850.7600161411,353788.6202989896,0.05712933404176376
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2014,36626830.0,11583711.0,24000000.0,0.3255340905843126,1125518.0,1124470.0,,4088664.0,5641640.0,0.030729331476406777,0.09430876660720441,,0.49752737891798143,0.07925,0.1014,0.05825615227909764,0.7247296885302855,18222850.72797449,18403979.27202551,2902676.2775,1847797.0638166133,1054879.2136833866,0.05731799618394638
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2013,25444805.0,8952913.0,16030000.0,0.3583614528858184,2940766.0,2108270.0,,3546876.0,5656505.0,0.11557431860845466,0.23120957389586042,,0.49295316303630043,0.0814,0.1025,0.06014477051907051,0.6270437310671519,12543097.107591873,12901707.892408127,2071207.127,1285667.453528167,785539.6734718331,0.06088648727925979
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2012,22373434.0,11121278.0,9510000.0,0.5390493986848512,4169834.0,2957412.0,,2939930.0,6003444.0,0.18637434021080537,0.24521702411813157,,0.49,0.08220000000000001,0.10325000000000001,0.06101773901377067,0.48970724137678306,10962982.66,11410451.34,1839096.2748000002,1131927.959645,707168.3151550002,0.061975490196078446
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2011,26839780.0,13512162.0,12990000.0,0.5098513094893918,4367081.0,2871803.0,,4557053.0,6722570.0,0.16270926959908016,0.20986120107752937,,0.49150000000000005,0.08326723995613021,0.10433284108763209,0.061885134410658904,0.677873640586859,13191751.870000001,13648028.129999999,2234874.4016297446,1376332.9515201836,858541.450109561,0.06290589687622229
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2010,32844202.0,16194263.0,16470000.0,0.49577922514278067,5180627.0,3401443.0,,4933069.0,7508796.0,0.1577333801564124,0.2088892827863848,,0.4884000000000001,0.0834,0.105,0.06288231292517005,0.6569720365288922,16041108.256800003,16803093.743199997,2739206.4468,1684316.3669640003,1054890.0798359998,0.06277951524628615
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2009,39266065.0,18294045.0,19950000.0,0.478350158828649,5771161.0,3652026.0,,4483305.0,7781220.0,0.1469757919465574,0.19443325963474573,,0.4799,0.0832172399561302,0.10500000000000001,0.06275424034947948,0.5761699322214254,18843784.5935,20422280.4065,3267613.553238006,1978597.3823175002,1289016.1709205057,0.06311813104428034
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2008,46230423.0,21299167.0,23430000.0,0.4761807211835624,5935255.0,3284571.0,,4228384.0,7080609.0,0.12838418112678743,0.14920348887487334,,0.4765999999999999,0.08400987837755725,0.10500040070481892,0.06313449425713227,0.5971780111004577,22033419.601799995,24197003.398200005,3883812.213573025,2313517.887086411,1570294.326486614,0.06489623118387572
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2007,49376625.0,22933491.0,26910000.0,0.46011004726775656,6982262.0,4009121.0,,3695467.0,8445386.0,0.14140824732350582,0.17646803322986654,,0.4752068491669937,0.08523661527743143,0.107,0.06513218159903576,0.4375723027935017,23464110.38875021,25912514.61124979,4208696.388823003,2510659.8115962725,1698036.57722673,0.06552959458784197
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2006,54766568.0,22166548.0,30410000.0,0.4216052373769385,7353108.0,4149331.0,,4366466.0,8958632.0,0.1342627129748207,0.17970350886389014,,0.4722,0.0855096820966502,0.107,0.06600943396226416,0.48740321066877174,25860773.4096,28905794.5904,4683071.819204576,2767102.7548272,1915969.0643773763,0.06628321731081889
National Grid PLC,"New England Hydro-Trans. Elec. Co., Inc.",111.0,2005,60133184.0,24124699.0,34010000.0,0.4149793396195274,8005954.0,4524980.0,,2198521.0,9421458.0,0.13313703794563747,0.18133264181997044,,0.47,0.0876,0.10820724351999142,0.06763078053361002,0.23335252356906966,28262596.479999997,31870587.520000003,5267666.9184,3058217.659818612,2209449.258581388,0.0693256519728378
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2020,7046839.0,7006647.0,,,267077.0,244419.0,,75339.0,3747407.0,0.03790025570330186,,,0.5002000000000001,0.07384927090165247,0.0976259376560144,0.0489393838267377,0.020104301454312277,3524828.8678000006,3522010.1321999994,520403.9223113298,344114.7232959627,176289.19901536708,0.05005357520230904
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2019,7662475.0,6705460.0,,,265120.0,218754.0,,53754.0,3896916.0,0.03459978662246859,,,0.5003,0.0747,0.09804259563075947,0.050011655011655005,0.013793984781812079,3833536.2424999997,3828938.7575000003,572386.8825000001,375849.84365928854,196537.03884071152,0.051329376437724734
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2018,7837838.0,6371552.0,,,478547.0,457213.0,,-131575.0,3945495.0,0.06105599528849665,,,0.5,0.0755,0.09854090715624493,0.052578013417009316,-0.03334816037024505,3918919.0,3918919.0,591756.769,386173.83333184425,205582.93566815573,0.05245909284375506
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2017,8231008.0,5861087.0,,,157272.0,139119.0,,-12216.0,3552381.0,0.019107258795034582,,,0.4998280144806916,0.07631407326807475,0.0996,0.05378542921528783,-0.003438820329238333,4114088.385814688,4116919.614185312,628141.7475821094,409763.2032271429,218378.5443549665,0.05304416039665155
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2016,9446333.0,5709967.0,,,167579.0,137051.0,,-121846.0,3405743.0,0.017740111427365517,,,0.4999,0.0775464744512859,0.1,0.05488247422680411,-0.03577662789000814,4722221.8667,4724111.1333,732529.820642839,472222.18667,260307.63397283893,0.05510192851686844
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2015,9707281.0,5557397.0,,,320028.0,303774.0,,2584513.0,3676713.0,0.03296783105382444,,,0.4998280144806916,0.07855729388713396,0.10000000000000002,0.055887994463433434,0.7029411868699026,4851970.988236142,4855310.011763858,762577.7263619917,485197.0988236143,277380.6275383774,0.05712933404176377
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2014,11419197.0,5258637.0,,,503062.0,275219.0,,3615243.0,4003690.0,0.04405406089412417,,,0.49752737891798143,0.07925,0.1014,0.05825615227909764,0.9029777530228364,5681363.152758077,5737833.847241923,904971.36225,576090.223689669,328881.13856033096,0.05731799618394638
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2013,21123651.0,4619556.0,8440000.0,0.35372994303941113,1370143.0,929803.0,,3065613.0,4728565.0,0.0648629822562397,0.12443717278767089,,0.49295316303630043,0.0814,0.1025,0.06014477051907051,0.648317830039346,10412970.575324912,10710680.424675088,1719465.1914,1067329.4839708034,652135.7074291965,0.06088648727925978
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2012,19354211.0,5082736.0,5480000.0,0.481195023713553,1557662.0,878775.0,,2704395.0,4142659.0,0.08048181349268126,0.09435851435967814,,0.49,0.08220000000000001,0.10325000000000001,0.06101773901377067,0.6528162226241648,9483563.39,9870647.61,1590916.1442000002,979177.9200175002,611738.2241825,0.06197549019607844
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2011,24170663.0,6683811.0,7520000.0,0.4705646252262861,1426320.0,585803.0,,1960779.0,3310175.0,0.0590103796490812,0.05150433122414405,,0.49150000000000005,0.08326723995613021,0.10433284108763209,0.061885134410658904,0.5923490449900685,11879880.864500001,12290782.135499999,2012624.3959197581,1239461.72237588,773162.6735438781,0.06290589687622229
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2010,28839404.0,7805859.0,9560000.0,0.4494945513492883,2414898.0,1470562.0,,2323369.0,4162583.0,0.08373605779093077,0.11344167405948122,,0.4884000000000001,0.0834,0.105,0.06288231292517005,0.5581555971376426,14085164.913600003,14754239.086399997,2405206.2936,1478942.3159280003,926263.9776719997,0.06277951524628615
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2009,34210449.0,9059627.0,11600000.0,0.4385184204922964,3185979.0,1952579.0,,2779703.0,5682594.0,0.09312882739422683,0.1301553423467032,,0.4799,0.0832172399561302,0.10500000000000001,0.06275424034947948,0.48916093600915356,16417594.4751,17792854.5249,2846899.1434399546,1723847.4198855,1123051.7235544545,0.06311813104428034
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2008,38689768.0,10608525.0,13640000.0,0.4374915587649146,3014399.0,1458391.0,,2502222.0,4267765.0,0.0779120464097898,0.08616049237652071,,0.4765999999999999,0.08400987837755725,0.10500040070481892,0.06313449425713227,0.5863073529118872,18439543.428799998,20250224.571200002,3250322.7041359064,1936159.4488379103,1314163.255297996,0.06489623118387573
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2007,41834125.0,11126532.0,15680000.0,0.4150679394111853,3617807.0,1941993.0,,2673346.0,5012814.0,0.08647980566104825,0.1118401604375285,,0.4752068491669937,0.08523661527743143,0.107,0.06513218159903576,0.5333024524747976,19879862.72890816,21954262.27109184,3565799.218092976,2127145.311993173,1438653.9060998033,0.06552959458784198
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2006,47774487.0,12427661.0,17890000.0,0.4099149007570208,3940981.0,2090661.0,,2394605.0,4512203.0,0.08249133057148264,0.10675639008738658,,0.4722,0.0855096820966502,0.107,0.06600943396226416,0.5306953166779066,22559112.7614,25215374.2386,4085181.195700548,2413825.0654698,1671356.130230748,0.06628321731081889
National Grid PLC,New England Hydro-Transmission Corp.,112.0,2005,52288886.0,13893104.0,20050000.0,0.40930564276030856,4911160.0,2873510.0,,918800.0,4793661.0,0.09392359209947598,0.13426276645719273,,0.47,0.0876,0.10820724351999142,0.06763078053361002,0.19166979058385647,24575776.419999998,27713109.580000002,4580506.4136,2659277.023771803,1921229.3898281967,0.06932565197283778
National Grid PLC,New England Power Co.,113.0,2020,2355364742.0,1883122745.0,903730071.0,0.6757166127283559,154589714.0,126492753.0,20487848.0,25391729.0,257376786.0,0.06563302542634393,0.07947725860506374,0.0226703178940695,0.6757166127283559,0.0226703178940695,0.0,0.0489393838267377,0.09865586323702091,1591559085.204038,763805656.7959621,53396867.457623,0.0,53396867.457623,0.06990897093066055
National Grid PLC,New England Power Co.,113.0,2019,1819038355.0,1507508916.0,690090016.0,0.6859800002851476,146773592.0,118748224.0,19983976.0,31399602.0,224962429.0,0.08068746411891903,0.09516424635167721,0.028958506190009854,0.6859800002851476,0.028958506190009854,0.0,0.050011655011655005,0.13957709355992062,1247823931.2815945,571214423.7184055,52676633.46313284,0.0,52676633.46313284,0.09221866828961783
National Grid PLC,New England Power Co.,113.0,2018,1895104410.0,1543520403.0,690000207.0,0.6910705887777772,146173727.0,117453723.0,20108505.0,16321576.0,226626862.0,0.07713228159286485,0.08968322869033343,0.029142752126739578,0.6910705887777772,0.029142752126739578,0.0,0.052578013417009316,0.07201960021844189,1309650920.414062,585453489.585938,55228558.07492106,0.0,55228558.07492106,0.09433466373901274
National Grid PLC,New England Power Co.,113.0,2017,2062243645.0,1631521014.0,769160397.0,0.6796074674983186,132741879.0,112039851.0,4820600.0,14046344.0,227693490.0,0.06436769938500647,0.07994188902237195,0.006267353361928228,0.6796074674983186,0.006267353361928228,0.0,0.05378542921528783,0.0616897039963681,1401516180.9429514,660727464.0570486,12924809.641605873,0.0,12924809.641605873,0.019561483886630024
National Grid PLC,New England Power Co.,113.0,2016,1046236767.0,1013454402.0,371850000.0,0.7315752411793751,106281873.0,91641508.0,2895176.0,13959004.0,197089728.0,0.10158491495644408,0.11973007372507465,0.0077858706467661696,0.7315752411793751,0.0077858706467661696,0.0,0.05488247422680411,0.07082562922812496,765400915.1487547,280835851.8512453,8145864.133752836,0.0,8145864.133752836,0.029005784268838947
National Grid PLC,New England Power Co.,113.0,2015,1042436081.0,1012032665.0,371850000.0,0.7312994740056231,105160930.0,93762740.0,1565080.0,-10684837.0,204417107.0,0.10087997903825434,0.12299447249460926,0.004208901438752185,0.7312994740056231,0.004208901438752185,0.0,0.055887994463433434,-0.052269778967178125,762332957.7197832,280103123.2802168,4387510.721128089,0.0,4387510.721128089,0.01566391216830095
National Grid PLC,New England Power Co.,113.0,2014,1305658965.0,1227565670.0,410350000.0,0.7494681762217954,114580783.0,103991808.0,1259253.0,38322425.0,210630576.0,0.08775705300656363,0.10627134500670699,0.0030687291336663823,0.7494681762217954,0.0030687291336663823,0.0,0.05825615227909764,0.18194141481149442,978549843.266187,327109121.73381305,4006713.7045281953,0.0,4006713.7045281953,0.012248859595510399
National Grid PLC,New England Power Co.,113.0,2013,1239379792.0,1171423002.0,410350000.0,0.7405759236747929,87566939.0,84161852.0,1563720.0,16152423.0,187757571.0,0.07065383796414199,0.09169407716776447,0.003810698184476666,0.7405759236747929,0.003810698184476666,0.0,0.06014477051907051,0.08602807819664433,917854834.2442726,321524957.7557274,4722902.323251468,0.0,4722902.323251468,0.014689069104363604
National Grid PLC,New England Power Co.,113.0,2012,1183836976.0,1074326333.0,410350000.0,0.7236097923304069,83689571.0,76702902.0,1874765.0,12761834.0,166918678.0,0.07069349302027546,0.08953966382568088,0.004568697453393444,0.7236097923304069,0.004568697453393444,0.0,0.06101773901377067,0.0764553982388957,856636028.356417,327200947.64358306,5408592.977484196,0.0,5408592.977484196,0.016529881763593567
National Grid PLC,New England Power Co.,113.0,2011,1174433533.0,1084932557.0,410332585.0,0.7255787127818967,79310414.0,70784841.0,3628663.0,8518761.0,148705406.0,0.06753078124175121,0.08306676265842282,0.00884322408857683,0.7255787127818967,0.00884322408857683,0.0,0.061885134410658904,0.057286155420603876,852143971.1220351,322289561.87796485,10385778.90945799,0.0,10385778.90945799,0.032224993105394374
National Grid PLC,New England Power Co.,113.0,2010,1174622507.0,1069438073.0,410330614.0,0.7227062461823806,73010451.0,67149051.0,4438517.0,-14609213.0,138868536.0,0.06215652310840661,0.07910059547536502,0.010816928712026346,0.7227062461823806,0.010816928712026346,0.0,0.06288231292517005,-0.10520174994859886,848907022.715307,325715484.284693,12705807.921760667,0.0,12705807.921760667,0.03900891586306993
National Grid PLC,New England Power Co.,113.0,2009,1154990888.0,1083802353.0,410328642.0,0.7253730473612188,88106293.0,79374326.0,5788170.0,-50233727.0,163729801.0,0.07628310657287195,0.09474146108727956,0.014106180772045642,0.7253730473612188,0.014106180772045642,0.0,0.06275424034947948,-0.30680869758096146,837799260.1030002,317191627.89699984,16292510.256193522,0.0,16292510.256193522,0.05136488111055729
National Grid PLC,New England Power Co.,113.0,2008,1207762749.0,1125377924.0,410326671.0,0.7328088537756834,96876286.0,91291375.0,8646464.0,33691752.0,169304368.0,0.08021135449011932,0.10314719209154863,0.0210721471722222,0.7328088537756834,0.0210721471722222,0.0,0.06313449425713227,0.19900107952324064,885059235.7276584,322703513.2723416,25450154.39605566,0.0,25450154.39605566,0.07886543948028642
National Grid PLC,New England Power Co.,113.0,2007,1125511092.0,1029842796.0,410320499.0,0.7150875179053914,96230155.0,87097791.0,15333572.0,35746756.0,173836852.0,0.08549907298470232,0.10821766618416538,0.03736974398639538,0.7150875179053914,0.03736974398639538,0.0,0.06513218159903576,0.20563393543274702,804838933.1532665,320672158.84673345,42060061.3618883,0.0,42060061.3618883,0.13116218605679164
National Grid PLC,New England Power Co.,113.0,2006,1201873997.0,1114049518.0,410314328.0,0.7308291395937503,79051622.0,73826018.0,14615537.0,42973107.0,137647306.0,0.06577363533724909,0.08404940626738384,0.035620342753421956,0.7308291395937503,0.035620342753421956,0.0,0.06600943396226416,0.3121972252766066,878364539.1276116,323509457.87238836,42811163.719565235,0.0,42811163.719565235,0.13233357689484473
National Grid PLC,New England Power Co.,113.0,2005,1282019311.0,1154965223.0,410308157.0,0.7378680540775567,81056822.0,62804607.0,10693537.0,118399167.0,122072441.0,0.06322589785076958,0.06639237848005362,0.026062209141018856,0.7378680540775567,0.026062209141018856,0.0,0.06763078053361002,0.9699090640777799,945961094.29742,336058216.70258,33412255.406106897,0.0,33412255.406106897,0.09942400972649804
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2020,1167008046.6782317,606916765.0,605852250.0,0.5004388778847553,77683088.0,57812512.32397376,24324426.0,26240883.0,103384740.0,0.06656602601937228,0.09899128240808981,0.040149105660662314,0.5000000000000001,0.07089999999999999,0.09349999999999997,0.048299999999999996,0.2538177587910943,583504023.339116,583504023.3391157,82740870.50948662,54557626.18220733,28183244.327279285,0.04829999999999999
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2019,980058245.4455514,497579043.0,512441304.0,0.49264259326847004,61037623.0,42854014.30905794,18919027.0,-7832460.0,104812197.0,0.062279587242543163,0.0887580323163331,0.036919402968344645,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,-0.07472851656758993,470175120.6891927,509883124.7563587,81574638.34338294,52189438.396500394,29385199.946882546,0.05763124629967681
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2018,825591050.030432,444950215.0,424249256.0,0.5119080600544912,62036128.0,46971205.48297799,16824050.0,160663324.0,106257703.0,0.07514147349067471,0.11114111829236613,0.03965605068733462,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,1.5120157829875167,396070716.6047114,429520333.4257206,68717641.66949998,43963849.54312297,24753792.12637701,0.05763124629967681
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2017,749394480.6526132,415547667.0,366204635.0,0.5315592495690534,53369782.0,37905116.689358644,16125000.0,11149483.0,131821628.0,0.07121720719576519,0.09515588836616191,0.04403275780493603,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,0.08458007361280655,359516020.6263807,389878460.0262325,62375459.84623876,39906278.28952826,22469181.556710504,0.05763124629967681
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2016,777148104.2118711,446725233.0,368245158.0,0.5481490345334521,59491602.0,44753014.34365423,15397694.0,-90538790.0,125932174.0,0.07655117689611067,0.10505575473824956,0.04181370390211621,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,-0.7189488366968079,372830600.0069196,404317504.2049515,64685518.26887426,41384196.60076808,23301321.668106176,0.05763124629967681
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2015,585167899.3595155,369811390.0,246419308.0,0.6001184153925418,48482766.0,37320521.424660005,10678315.0,-6383632.0,111293855.0,0.08285274372204267,0.1062747899037331,0.04333392170714155,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,-0.05735835100689072,280729629.06375235,304438270.2957632,48706145.76453923,31160988.82607651,17545156.938462716,0.05763124629967682
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2014,463029206.806066,247804455.0,225865546.0,0.5231584319818472,31563032.0,20888117.858966056,10682753.0,11051014.0,88772012.0,0.06816639541535396,0.08622986251876018,0.047296956924984035,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,0.124487591877494,222134566.1896767,240894640.61638927,38539995.21268938,24656936.847054113,13883058.365635265,0.05763124629967683
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2013,426661461.26493746,226062695.0,225944069.0,0.5001312214876501,18700575.0,7475391.158544505,10989278.0,22597908.0,61160507.0,0.043830007389366224,0.03503212962911112,0.048637160730251344,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,0.36948529547016346,204687430.54395765,221974030.7209798,35512944.82699212,22720304.7903793,12792640.036612816,0.05763124629967682
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2012,380413231.5549755,215345025.0,196299536.0,0.5231334150920556,23471761.0,16544313.440283775,9103837.0,-9654000.0,69794522.0,0.06170069559372825,0.08313438221208796,0.04637727212967024,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,-0.13832031115565202,182500211.481628,197913020.0733475,31663497.48022068,20257523.47446071,11405974.00575997,0.0576312462996768
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2011,347535782.6118295,200944801.0,166536764.0,0.5468160042259534,35402027.0,24866986.213228136,8998008.0,15736252.0,85623109.0,0.10186584740697424,0.13085261614825336,0.05403015997116409,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,0.1837851040891309,166727517.77017528,180808264.84165424,28926960.11659603,18506754.472489458,10420205.64410657,0.05763124629967681
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2010,320982524.37678045,211405315.0,167214993.0,0.5583570414294841,32972649.0,22917657.05911368,10113523.0,-115694248.0,92581317.0,0.10272412513428787,0.1278724042094534,0.0604821542527589,0.4797420182669276,0.08323447991226042,0.111,0.0576312462996768,-1.2496500562851143,153988804.07292995,166993720.3038505,26716813.477425773,17092757.252095226,9624056.225330546,0.0576312462996768
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2009,331364707.8196283,228365502.0,198023038.0,0.5355807686576192,40999738.0,27778422.05914013,10983676.0,163462033.0,87613604.0,0.12372994779612252,0.15652234513912078,0.05546665736943193,0.4436578467326704,0.09214568846778716,0.11433376965635836,0.07445169158935715,1.8657152033147728,147012552.75445676,184352155.06517154,30533829.135966785,16808499.343221292,13725329.792745493,0.07445169158935713
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2008,390546286.3659221,231205508.0,272973039.0,0.458578631272068,45761968.0,29154401.443155736,11752787.0,22418642.0,99439832.0,0.11717424950015619,0.16278628169011553,0.04305475384329073,0.4436578467326704,0.09214568846778716,0.11433376965635836,0.07445169158935715,0.22544931491839207,173268924.45854586,217277361.90737623,35987156.43572545,19810489.29764834,16176667.13807711,0.07445169158935713
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2007,392594378.2427752,197223989.0,303912499.0,0.3935534404750827,32281578.0,16720024.011406513,12233436.0,-20780383.0,76926776.0,0.08222628694911545,0.10821540944275483,0.04025315194423774,0.4436578467326704,0.09214568846778716,0.11433376965635836,0.07445169158935715,-0.2701319888929181,174177576.4905412,218416801.752234,36175879.27176336,19914378.909772277,16261500.361991085,0.07445169158935713
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2006,421774865.77297175,173767183.0,229874726.0,0.43049836779956363,15479429.0,2025728.171464147,3330731.0,15599377.0,45348031.0,0.036700690951869314,0.011156525507542666,0.01448933102806613,0.4436578467326704,0.09214568846778716,0.11433376965635836,0.07445169158935715,0.3439923775301291,187123728.75479773,234651137.01817402,38864735.385059,21394561.300689925,17470174.084369075,0.07445169158935713
Entergy Corp.,"Entergy New Orleans, LLC",114.0,2005,362185072.77867234,169709685.0,229858913.0,0.4247322883966973,13431610.0,5179278.208099902,9390172.0,-82186156.0,44578717.0,0.03708493532589048,0.03366847264706076,0.0408518942226095,0.4436578467326704,0.09214568846778716,0.11433376965635836,0.07445169158935715,-1.8436186936470154,160686249.50770128,201498823.27097106,33373792.88394636,18371864.638157643,15001928.245788716,0.07445169158935713
"Avangrid, Inc.",New York State Electric & Gas Corp.,115.0,2020,2597228472.4695787,1900894297.0,1735634542.0,0.522722184027206,127919103.0,80122295.53954871,51393446.0,-8907912.0,290965830.0,0.0492521564259489,0.05901634327733652,0.029610753160500304,0.48,0.0668,0.09,0.04538461538461538,-0.03061497633588109,1246669666.7853978,1350558805.684181,173494861.96096787,112200270.0106858,61294591.95028207,0.04538461538461539
"Avangrid, Inc.",New York State Electric & Gas Corp.,115.0,2019,2122421143.0770104,1471504339.0,1535483998.0,0.4893615052953895,90940234.0,37177051.182697915,55255612.0,-2195173.0,253783335.0,0.04284740297496193,0.035794275184232005,0.03598579475394832,0.48,0.0668,0.09,0.04538461538461538,-0.008649791760361255,1018762148.676965,1103658994.4000454,141777732.3575443,91688593.38092685,50089138.976617455,0.04538461538461539
"Avangrid, Inc.",New York State Electric & Gas Corp.,115.0,2018,1892952692.6492984,1453804002.0,1223333568.0,0.5430441895445813,116295404.0,70032843.18487754,48746399.0,4125195.0,292383764.0,0.06143598012332667,0.06812818615344131,0.039847184999341076,0.48,0.0668,0.09,0.04538461538461538,0.014108837452410662,908617292.4716632,984335400.1776352,126449239.86897314,81775556.32244968,44673683.54652345,0.04538461538461539
"Avangrid, Inc.",New York State Electric & Gas Corp.,115.0,2017,1580317486.019706,1197260350.0,1049042333.0,0.5329915505425232,116634939.0,71920095.3429033,53845575.0,14505753.0,328066414.0,0.0738047512805573,0.0853857868019828,0.05132831469824011,0.48,0.0668,0.09,0.04538461538461538,0.04421590379562597,758552393.2894589,821765092.7302471,105565208.06611636,68269715.3960513,37295492.67006506,0.045384615384615384
"Avangrid, Inc.",New York State Electric & Gas Corp.,115.0,2016,1743896709.9139678,1192240253.0,1248961457.0,0.4883825241135031,134979694.0,90723668.49026035,40497001.0,19478837.0,353039869.0,0.07740119769287196,0.1065221024328382,0.032424540223421804,0.48,0.07479999999999999,0.1,0.05153846153846153,0.05517460975491128,837070420.7587045,906826289.1552633,130443473.90156478,83707042.07587045,46736431.82569432,0.05153846153846152
