parent_name,utility_name,respondent_id,year,percent_AMI,ownership,housing_units,income
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,0-30%,renter,87828.323264199,719314759.9301544
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,100%+,owner,370355.15272731864,38264486756.9135
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,100%+,renter,82800.02010926709,6046264180.921058
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,30-60%,owner,73157.47613644988,1554005607.0807307
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,30-60%,renter,74214.7765894488,1545822687.8361018
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,60-80%,owner,61749.63857652914,2055622949.3786182
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,60-80%,renter,40182.22256228734,1303801995.5655317
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,80-100%,owner,61566.62487473601,2637032506.817829
FirstEnergy Corp.,Ohio Edison Co.,126.0,2009,80-100%,renter,30674.09696868497,1269001784.2774765
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,0-30%,owner,40424.75240731392,373226925.9280985
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,0-30%,renter,88028.8456366014,770205981.0805576
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,100%+,owner,371200.7170179284,40624686172.42653
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,100%+,renter,82989.0622752815,6468111598.712054
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,30-60%,owner,73324.50324261158,1652677652.2807894
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,30-60%,renter,74384.21763666387,1655055343.2053452
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,60-80%,owner,61890.620250346474,2182585609.3121157
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,60-80%,renter,40273.96329349034,1394487678.9020648
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,80-100%,owner,61707.18870678771,2798908649.831931
FirstEnergy Corp.,Ohio Edison Co.,126.0,2008,80-100%,renter,30744.129532974734,1356662971.9970396
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,0-30%,owner,40441.88435452039,365394497.0497294
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,0-30%,renter,88066.15212449025,751058849.1439477
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,100%+,owner,371358.03130455356,39554952519.80908
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,100%+,renter,83024.23291081908,6275765647.571658
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,30-60%,owner,73355.57805306028,1614936039.6063597
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,30-60%,renter,74415.74155242485,1610218558.414776
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,60-80%,owner,61916.84939896367,2131899912.8108425
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,60-80%,renter,40291.031336504864,1355769873.8022032
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,80-100%,owner,61733.340117402004,2732665353.93947
FirstEnergy Corp.,Ohio Edison Co.,126.0,2007,80-100%,renter,30757.15884726121,1316237277.6504388
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,0-30%,owner,40520.24553141117,350054052.2101457
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,0-30%,renter,88236.79123873681,717363754.3185321
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,100%+,owner,372077.583641081,37984934029.101845
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,100%+,renter,83185.10267999982,6004408259.794376
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,30-60%,owner,73497.71360187278,1546379706.966282
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,30-60%,renter,74559.93129977019,1537265258.310862
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,60-80%,owner,62036.820989449894,2043412793.8900921
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,60-80%,renter,40369.100216925835,1295788581.7686582
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,80-100%,owner,61852.9561358494,2620491865.66689
FirstEnergy Corp.,Ohio Edison Co.,126.0,2006,80-100%,renter,30816.754664903136,1258967470.885845
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,0-30%,owner,40227.210567076145,339765789.2254371
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,0-30%,renter,87598.67899053643,696262253.8509231
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,100%+,owner,369386.78697827185,36924483360.07603
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,100%+,renter,82583.5233144912,5838510877.652968
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,30-60%,owner,72966.19165274403,1502719085.239919
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,30-60%,renter,74020.72758758358,1493458669.322772
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,60-80%,owner,61588.18210812797,1987103631.8547132
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,60-80%,renter,40077.15830771076,1259617679.0480645
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,80-100%,owner,61405.64693133745,2548120655.490928
FirstEnergy Corp.,Ohio Edison Co.,126.0,2005,80-100%,renter,30593.893562120564,1224672816.6883273
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,0-30%,owner,59702.27360509198,659759382.9440466
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,0-30%,renter,112706.56873986301,1219084428.6137195
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,100%+,owner,532367.7006320403,66184057330.76434
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,100%+,renter,110742.23365170085,10100659657.651838
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,30-60%,owner,109257.92592532793,2898839892.9208555
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,30-60%,renter,100593.17982084455,2665990701.728598
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,60-80%,owner,91778.40193937098,3816136024.828062
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,60-80%,renter,55036.243667610506,2271892049.9260836
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,80-100%,owner,92145.6031180474,4953015861.425718
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2020,80-100%,renter,42221.86890010239,2247192594.2384677
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,0-30%,owner,59267.1246393093,676601888.2604511
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,0-30%,renter,111885.09002787169,1250205525.9423404
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,100%+,owner,528487.4588865002,67873620778.093376
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,100%+,renter,109935.07229029683,10358511866.170744
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,30-60%,owner,108461.58316316702,2972842214.9341607
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,30-60%,renter,99859.99135882093,2734048790.3714347
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,60-80%,owner,91109.46130656905,3913555315.781504
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,60-80%,renter,54635.103760093116,2329889487.959371
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,80-100%,owner,91473.9860844405,5079457709.976697
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2019,80-100%,renter,41914.12848293134,2304559498.2854486
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,0-30%,owner,59054.41662337751,640461404.8238713
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,0-30%,renter,111483.537638465,1180393175.0843058
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,100%+,owner,526590.7325055815,64282921330.12731
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,100%+,renter,109540.51845880089,9786029997.02422
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,30-60%,owner,108072.3176420225,2816414953.5940742
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,30-60%,renter,99501.59670474974,2585186673.9169774
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,60-80%,owner,90782.47205468487,3707162169.211782
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,60-80%,renter,54439.01993467115,2202486679.9357595
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,80-100%,owner,91145.68856355,4809708570.492756
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2018,80-100%,renter,41763.699874096805,2177144557.4202013
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,0-30%,owner,58605.87916164038,618777009.7783661
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,0-30%,renter,110636.78398552927,1140726719.3636203
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,100%+,owner,522591.1049749481,62320258820.62796
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,100%+,renter,108708.52266718671,9473641153.608158
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,30-60%,owner,107251.47331215043,2720025328.8977623
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,30-60%,renter,98745.8497822228,2498359871.5122766
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,60-80%,owner,90092.9497138696,3580719333.8772736
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,60-80%,renter,54025.53790881893,2128718100.7031837
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,80-100%,owner,90453.40747545955,4646063794.705859
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2017,80-100%,renter,41446.49101817419,2105970014.4407265
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,0-30%,owner,58419.719664990305,596143405.3927958
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,0-30%,renter,110285.35016502599,1094677781.1291885
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,100%+,owner,520931.112864129,59861710554.46802
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,100%+,renter,108363.21390037374,9064012959.824724
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,30-60%,owner,106910.79281093825,2619153696.4008236
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,30-60%,renter,98432.1870924943,2393786966.382096
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,60-80%,owner,89806.77265432586,3449127007.3063455
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,60-80%,renter,53853.927703712776,2041135000.3356197
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,80-100%,owner,90166.08543462006,4475245038.84179
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2016,80-100%,renter,41314.83770938968,2017683512.289451
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,0-30%,owner,58322.80157652815,574752209.0844979
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,0-30%,renter,110102.38719661965,1055907938.5250919
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,100%+,owner,520066.89016725926,57730445754.46023
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,100%+,renter,108183.43974857933,8740991599.108885
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,30-60%,owner,106733.42822010096,2528782843.844591
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,30-60%,renter,98268.88847567691,2310953060.7790694
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,60-80%,owner,89657.78356662525,3330784468.59661
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,60-80%,renter,53764.58424641525,1969462889.0604718
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,80-100%,owner,90016.50024840981,4321617359.875747
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2015,80-100%,renter,41246.296553785374,1946696268.5757143
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,0-30%,owner,58307.265437877926,555571955.7562531
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,0-30%,renter,110073.05791361249,1024232772.3759699
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,100%+,owner,519928.35376134893,55937371338.835884
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,100%+,renter,108154.62163843786,8495967695.442883
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,30-60%,owner,106704.99636678428,2442140289.8465786
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,30-60%,renter,98242.71142253315,2241869912.6868176
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,60-80%,owner,89633.9003559613,3217558050.0472536
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,60-80%,renter,53750.26233435435,1911296453.3176003
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,80-100%,owner,89992.5214821149,4172552046.674203
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2014,80-100%,renter,41235.30928697469,1889493782.4367347
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,0-30%,owner,58196.63899178322,538769432.9923044
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,0-30%,renter,109864.21616608219,992370842.4424278
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,100%+,owner,518941.8930592642,53922284475.25403
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,100%+,renter,107949.41974240098,8204487636.556618
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,30-60%,owner,106502.54484654995,2365656104.733569
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,30-60%,renter,98056.315405883,2168617613.5642095
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,60-80%,owner,89463.83784708664,3113617954.5370684
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,60-80%,renter,53648.28189582662,1847746669.04456
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,80-100%,owner,89821.77856093856,4036717626.280652
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2013,80-100%,renter,41157.07348418448,1826224627.986664
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,0-30%,owner,58185.62661115174,530806543.53656024
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,0-30%,renter,109843.42688018596,976658717.2868342
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,100%+,owner,518843.6951950749,53068419614.91533
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,100%+,renter,107928.99278785952,8056660304.033857
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,30-60%,owner,106482.3916799343,2333656826.000258
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,30-60%,renter,98037.76049468406,2134246798.7876797
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,60-80%,owner,89446.90886541015,3069892562.1872206
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,60-80%,renter,53638.13018757169,1816868867.9928162
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,80-100%,owner,89804.78184718247,3978723021.7457185
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2012,80-100%,renter,41149.28545094514,1794459933.6937373
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,0-30%,owner,58196.044962952474,514137735.57109815
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,0-30%,renter,109863.09475232016,940117380.1595995
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,100%+,owner,518936.5960790383,51454025285.10183
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,100%+,renter,107948.31787348383,7749997634.550084
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,30-60%,owner,106501.45774627608,2261064846.040842
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,30-60%,renter,98055.31451855694,2054135229.7099302
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,60-80%,owner,89462.92466550243,2975084967.6610723
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,60-80%,renter,53647.734293306654,1747776302.3752747
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,80-100%,owner,89820.8617257567,3857706677.626654
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2011,80-100%,renter,41156.65338280643,1726638764.5614893
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,0-30%,owner,27705.458971373326,241244910.37207365
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,0-30%,renter,52302.651598853314,443652948.1144551
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,100%+,owner,247050.75027975778,24128239828.174206
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,100%+,renter,51391.081537868835,3660542464.7137127
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,30-60%,owner,50702.273150336856,1058322769.4651073
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,30-60%,renter,46681.30789727056,968431451.8177545
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,60-80%,owner,42590.71884278427,1392781819.875402
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,60-80%,renter,25540.139408383235,824868735.6844535
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,80-100%,owner,42761.12235634814,1806358299.0010114
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2010,80-100%,renter,19593.495957023664,814452325.0066341
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,0-30%,owner,27773.452425230786,241348469.69928312
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,0-30%,renter,52431.010343308124,443630392.99962294
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,100%+,owner,247657.05078562393,24166839830.50408
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,100%+,renter,51517.20314931158,3666103511.838394
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,30-60%,owner,50826.70432014631,1059119507.3399022
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,30-60%,renter,46795.8710004409,969269227.1078662
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,60-80%,owner,42695.2430118076,1395009194.500199
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,60-80%,renter,25602.81883528503,826045226.9159342
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,80-100%,owner,42866.06472177994,1808794158.2773504
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2009,80-100%,renter,19641.58140706572,815817925.9379804
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,0-30%,owner,27844.64449586918,254725549.09676945
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,0-30%,renter,52565.40746955852,471369272.7458716
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,100%+,owner,248291.87349270692,25591999263.466835
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,100%+,renter,51649.25790107755,3904130275.2900553
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,30-60%,owner,50956.98910681508,1120867177.0365245
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,30-60%,renter,46915.82349690554,1031525699.9220586
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,60-80%,owner,42804.68431243822,1475307384.3503687
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,60-80%,renter,25668.446891140553,879175997.7729951
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,80-100%,owner,42975.94389203716,1913778928.4701614
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2008,80-100%,renter,19691.928941451155,868695610.4281802
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,0-30%,owner,27872.472461863264,247290719.7362162
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,0-30%,renter,52617.94139118014,455245640.19732773
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,100%+,owner,248540.0166432933,24723969082.808914
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,100%+,renter,51700.876221889805,3751307828.995903
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,30-60%,owner,51007.91557349114,1088786071.532306
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,30-60%,renter,46962.71121856599,995191643.6516019
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,60-80%,owner,42847.46335742157,1433250521.187576
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,60-80%,renter,25694.099963037865,847456509.9063784
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,80-100%,owner,43018.89409401833,1858865543.1335392
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2007,80-100%,renter,19711.60907523853,836342839.8367454
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,0-30%,owner,27849.71658819323,235037836.99435937
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,0-30%,renter,52574.982617834394,432463497.87918895
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,100%+,owner,248337.10155463652,23578263451.38329
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,100%+,renter,51658.66616644728,3574874898.4864783
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,30-60%,owner,50966.27127069201,1035309193.1646206
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,30-60%,renter,46924.36953484366,946592207.0772524
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,60-80%,owner,42812.48147827263,1363435124.9864342
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,60-80%,renter,25673.122574195728,806499365.1492015
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,80-100%,owner,42983.772253974625,1768888150.7990594
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2006,80-100%,renter,19695.515960909943,796227741.3727756
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,0-30%,owner,27822.07140030091,230593481.3091307
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,0-30%,renter,52522.79374660107,425244555.92476845
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,100%+,owner,248090.5882441197,23114074930.687233
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,100%+,renter,51607.38688222492,3513852515.908638
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,30-60%,owner,50915.679296407914,1016142963.6023016
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,30-60%,renter,46877.78977851432,930691027.1615542
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,60-80%,owner,42769.983412238274,1338767156.4209535
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,60-80%,renter,25647.637995381487,793618757.506929
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,80-100%,owner,42941.10415512634,1736628825.0155902
"American Electric Power Co., Inc.",Ohio Power Co.,127.0,2005,80-100%,renter,19675.965089085043,783813697.9854797
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,0-30%,owner,38819.99117988201,424243145.1592606
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,0-30%,renter,64314.72217513248,674923445.2228616
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,100%+,owner,286508.55150701717,35862270042.34568
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,100%+,renter,73191.311644809,6402493331.304244
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,30-60%,owner,57537.8557413861,1451348951.5558357
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,30-60%,renter,58612.94061449931,1468823710.022448
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,60-80%,owner,48018.506025482064,1891596220.7405107
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,60-80%,renter,34916.09423809352,1352570738.4717917
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,80-100%,owner,47415.659873384015,2419063491.539142
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2020,80-100%,renter,27032.367000314363,1341419410.2618935
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,0-30%,owner,38439.89098746247,433976498.9515649
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,0-30%,renter,63684.98752503169,690408039.0393555
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,100%+,owner,283703.27215737384,36685058211.08563
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,100%+,renter,72474.66966143622,6549385432.355841
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,30-60%,owner,56974.497440089566,1484647502.8777125
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,30-60%,renter,58039.04143769421,1502522809.1790142
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,60-80%,owner,47548.344174027865,1934995158.6859605
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,60-80%,renter,34574.214064908316,1383602512.3681815
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,80-100%,owner,46951.400080156636,2474564118.6454883
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2019,80-100%,renter,26767.6824718193,1372195469.3528848
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,0-30%,owner,38082.04329279566,410512132.5560336
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,0-30%,renter,63093.859733607846,654721985.0382495
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,100%+,owner,281055.1643358888,34686816123.31725
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,100%+,renter,71800.00872995862,6190397034.0695
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,30-60%,owner,56440.128296594274,1400819123.1301215
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,30-60%,renter,57498.54267886678,1420357513.2183821
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,60-80%,owner,47104.586600865085,1828797560.501966
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,60-80%,renter,34253.51538264419,1306745625.0617776
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,80-100%,owner,46513.363213236145,2338862443.379393
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2018,80-100%,renter,26518.787735542657,1295932406.9469604
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,0-30%,owner,37769.67430580557,391441683.71701676
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,0-30%,renter,62578.022589886874,622575030.2193435
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,100%+,owner,278742.93595656793,33159983360.89049
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,100%+,renter,71211.09263260063,5915347764.536648
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,30-60%,owner,55973.29451410257,1338010990.5827396
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,30-60%,renter,57026.71697260228,1357346652.514655
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,60-80%,owner,46717.12003236893,1747587619.7841954
OG&E Energy Corp.,Oklahoma Gas & Electric Co.,130.0,2017,60-80%,renter,33973.68443506019,1249155841.1357121
